brand_name,product_name,product_id,beauty_point_earned,price_range,price_by_combinations,url,active_date,default_category,categories,rating_types_str,average_rating,total_reviews,average_rating_by_types,total_recommended_count,total_repurchase_maybe_count,total_repurchase_no_count,total_repurchase_yes_count,total_in_wishlist
15526_beauty-of-majesty,My Lipstick,89906,40,Rp 210.000,"""809 My Chily Red"": 210000; ""803 My Orange"": 210000; ""802 My Cherry Red"": 210000; ""810 My Brick Red"": 210000; ""804 My Coral"": 210000; ""806 My Rose"": 210000; ""808 My Warm Red"": 210000; ""#805 MY LIGHT CORAL"": 210000; ""Kill-#804 MY CORAL"": 210000",https://www.sociolla.com/lip-matte/61564-son-li-my-lipstick,2023-09-27T08:12:55.258Z,Lipstick,Makeup; Lips; Lipstick,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.933333333333334,2,"""star_long_wear"": 4.888888888888889; ""star_packaging"": 4.888888888888889; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 4.888888888888889",9,0,0,9,71
15526_beauty-of-majesty,Eight Tea Toner,91638,50,Rp 280.000,"""150ml"": 280000",https://www.sociolla.com/toner/63296-bom-nuoc-can-bang-eight-tea-150ml,2023-09-20T10:38:17.001Z,Toner,Skincare; Treatment; Toner,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,0,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",2,0,0,2,13
15526_beauty-of-majesty,Dewy Lip Balm,89842,30,Rp 195.000,"""02 Pure Red"": 195000; ""01 Pure Vanila"": 195000; ""04 Pure Coral"": 195000; ""#03 PURE PINK"": 195000",https://www.sociolla.com/lip-balm/61500-son-duong-mau-dewy-lip-balm-02-pure-red,2023-09-28T09:47:26.210Z,Lip Balm,Skincare; Lip Care; Lip Balm,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.583333333333333,2,"""star_effectiveness"": 4; ""star_packaging"": 4.833333333333333; ""star_texture"": 4.833333333333333; ""star_value_for_money"": 4.666666666666667",6,0,0,6,39
15526_beauty-of-majesty,Matt Holic Tint,89838,40,Rp 249.000,"""102 Vampire Red"": 249000; ""501 Vintage Brick"": 249000; ""301 Love Rose"": 249000; ""201 Sugar Coral"": 249000",https://www.sociolla.com/lip-tint/61496-son-kem-matt-holic-tint,2023-09-28T09:47:19.579Z,Lip Cream,Makeup; Lips; Lip Cream,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.9714285714285715,3,"""star_long_wear"": 4.857142857142857; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",7,1,0,6,43
15526_beauty-of-majesty,Pearl Party Eye Glitter,89843,40,Rp 222.000,"""01 Mirror Ball"": 222000; ""02 Sparkling Champagne"": 222000; ""#03 FIREWORKS"": 222000",https://www.sociolla.com/eyeshadow/61501-phan-mat-pearl-party-eye-glitter-01-mirror-ball,2023-09-28T09:47:25.887Z,Eyeshadow,Makeup; Eyes; Eyeshadow,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.7,2,"""star_long_wear"": 4.5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 4.5; ""star_value_for_money"": 4.5",2,0,0,2,29
15526_beauty-of-majesty,3in1 Triple Edge Eyebrow,89841,30,Rp 172.000,"""01 Gray Brown"": 172000; ""02 Dark Brown."": 172000; "" 03 Choco Brown"": 172000",https://www.sociolla.com/eyebrows/61499-chi-may-dinh-hinh-3in1-triple-edge-eyebrow,2023-09-28T09:47:23.412Z,Eyebrows,Makeup; Eyes; Eyebrows,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.880000000000001,2,"""star_long_wear"": 4.8; ""star_packaging"": 5; ""star_pigmentation"": 4.8; ""star_texture"": 5; ""star_value_for_money"": 4.8",5,1,0,4,20
15526_beauty-of-majesty,Omg Matt Lip Lacquer,102621,40,Rp 222.000,"""4g  "": 222000",https://www.sociolla.com/lip-cream/74279-omg-matt-lip-lacquer,,Lip Cream,Makeup; Lips; Lip Cream,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,4.975,3,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 4.875",8,0,0,8,15
15526_beauty-of-majesty,Wonderproof Mascara Long & Curl,89840,40,Rp 210.000,"""01 Super Black"": 210000; ""02 Super Brown"": 210000; ""03 Dark Brown"": 210000",https://www.sociolla.com/mascara/61498-mascara-wonderroof-long-and-curl,2023-06-20T02:49:48.554Z,Mascara,Makeup; Eyes; Mascara,is_star_long_wear;is_star_packaging;is_star_pigmentation;is_star_texture;is_star_value_for_money,5.0,1,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",2,0,0,2,23
15526_beauty-of-majesty,Just One Artemisia Capillaris Extract,91643,40,Rp 129.000 - Rp 248.000,"""150 ml"": 248000; ""50 ml"": 129000",https://www.sociolla.com/essence/63301-bom-nuoc-than-just-one-tinh-chat-ngai-dang-92-5-artemisia-capillaris-extract-150ml,2023-09-20T10:38:20.688Z,Essence,Skincare; Treatment; Essence,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,1,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",3,0,0,3,78
15526_beauty-of-majesty,Light On Tone-Up Cream,91642,50,Rp 289.000,"""40ml"": 289000",https://www.sociolla.com/face-cream-lotion/63300-bom-kem-nang-tong-da-light-on-tone-up-cream-40ml,2023-03-13T06:54:00.264Z,Face Cream & Lotion,Skincare; Moisturizer; Face Cream & Lotion,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.9375,2,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 4.75",4,1,0,3,26
15526_beauty-of-majesty,Eight Tea Cicaming Serum,91641,50,Rp 299.000,"""38 ml"": 299000",https://www.sociolla.com/face-serum/63299-bom-serum-cap-am-and-phuc-hoi-eight-tea-cicaming-serum-38-ml,2023-09-20T10:38:17.044Z,Face Serum,Skincare; Treatment; Face Serum,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,2,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",4,0,0,4,20
15526_beauty-of-majesty,Eight Tea Lotion,91639,50,Rp 286.000,"""120 ml"": 286000",https://www.sociolla.com/face-cream-lotion/63297-bom-sua-duong-8-loai-tra-eight-tea-lotion-120ml,2023-09-20T10:38:17.049Z,Face Cream & Lotion,Skincare; Moisturizer; Face Cream & Lotion,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,0,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",2,0,0,2,7
15526_beauty-of-majesty,Eight Tea Cleansing Foam,91637,30,Rp 199.000,"""150ml"": 199000",https://www.sociolla.com/face-wash/63295-bom-sua-rua-mat-8-loai-tra-eight-tea-cleansing-foam-150ml,2023-09-20T10:38:16.692Z,Face Wash,Skincare; Cleanser; Face Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,1,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",3,0,0,3,32
15526_beauty-of-majesty,Eight Tea Cleansing Water,89845,50,Rp 269.000,"""500ml"": 269000",https://www.sociolla.com/makeup-remover/61503-nuoc-tay-trang-eight-tea-500ml,2023-09-20T10:38:16.830Z,Makeup Remover,Chăm sóc da; Làm sạch; Nước tẩy trang,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,3,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",4,0,0,4,86
15526_beauty-of-majesty,Just One Diospyros Kaki Calyx Extract,102618,40,Rp 129.000 - Rp 248.000,"""150 ml"": 248000; ""50 ml"": 129000",https://www.sociolla.com/toner/74276-just-one-diospyros-kaki-calyx-extract,,Toner,Skincare; Treatment; Toner,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,2,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",5,0,0,5,81
15526_beauty-of-majesty,Just One Houttuynia Cordata Serum,102627,50,Rp 276.000,"""30ml"": 276000",https://www.sociolla.com/face-serum/74285-just-one-houttuynia-cordata-serum,,Face Serum,Skincare; Treatment; Face Serum,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,3,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",5,1,0,4,29
15526_beauty-of-majesty,Just One Perilla Frutescens Leaf Extract,102622,40,Rp 129.000 - Rp 248.000,"""150 ml"": 248000; ""50 ml"": 129000",https://www.sociolla.com/toner/74280-just-one-perilla-frutescens-leaf-extract,,Toner,Skincare; Treatment; Toner,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.9,2,"""star_effectiveness"": 5; ""star_packaging"": 4.8; ""star_texture"": 4.8; ""star_value_for_money"": 5",5,1,0,4,61
15526_beauty-of-majesty,Just One Chamaecyparis Obtusa Leaf Extract,102617,40,Rp 129.000 - Rp 248.000,"""150 ml"": 248000; ""50 ml"": 129000",https://www.sociolla.com/toner/74275-just-one-chamaecyparis-obtusa-leaf-extract,,Toner,Skincare; Treatment; Toner,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,2,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",5,0,0,5,44
15526_beauty-of-majesty,Eight Tea Boosting Mask,102631,70,Rp 370.000,"""390 ml"": 370000",https://www.sociolla.com/sheet-mask/74289-eight-tea-boosting-mask,2023-08-10T10:09:31.774Z,Sheet Mask,Skincare; Face Mask; Sheet Mask,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.875,4,"""star_effectiveness"": 4.833333333333333; ""star_packaging"": 4.833333333333333; ""star_texture"": 5; ""star_value_for_money"": 4.833333333333333",6,0,0,6,78
15526_beauty-of-majesty,Just One Artemisia Serum,102628,50,Rp 276.000,,https://www.sociolla.com/face-serum/74286-just-one-artemisia-serum,2023-10-18T04:23:01.117Z,Face Serum,Skincare; Treatment; Face Serum,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,4
15526_beauty-of-majesty,Eight Tea Lip And Eye Remover Pad,92265,10,Rp 64.000,"""30 wipes"": 64000",https://www.sociolla.com/cleansing-wipes/63923-khan-uot-tay-trang-mat-moi-bom-eight-tea-30-mieng-goi,,Cleansing Wipes,Skincare; Cleanser; Cleansing Wipes,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.5,2,"""star_effectiveness"": 4.25; ""star_packaging"": 5; ""star_texture"": 4.5; ""star_value_for_money"": 4.25",3,0,1,3,46
15526_beauty-of-majesty,Light On In Shower Body Tone Up,91644,70,Rp 397.000,"""290ml"": 397000",https://www.sociolla.com/body-lotion-body-serum/63302-light-on-in-shower-body-tone-up,2023-04-17T06:08:26.291Z,Body Lotion / Body Serum,Bath & Body; Body Care; Body Lotion / Body Serum,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.875,3,"""star_effectiveness"": 4.75; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 4.75",4,0,0,4,113
15526_beauty-of-majesty,Eight Tea Water Capsule Cream,91636,50,Rp 299.000,"""50 gr"": 299000",https://www.sociolla.com/face-cream-lotion/63294-bom-kem-duong-cap-nuoc-8-loai-tra-bom-eight-tea-capsule-cream-50g,2023-09-20T10:38:16.872Z,Face Cream & Lotion,Skincare; Moisturizer; Face Cream & Lotion,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,2,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",3,0,0,3,16
15526_beauty-of-majesty,Peptide Power Ampoule,102626,60,Rp 300.000,"""30ml"": 300000",https://www.sociolla.com/ampoule/74284-peptide-power-ampoule,,Ampoule,Skincare; Treatment; Ampoule,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,2,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",4,0,0,4,46
15526_beauty-of-majesty,Just One Houttuynia Cordata Extract,91640,40,Rp 129.000 - Rp 248.000,"""150 ml"": 248000; ""50 ml"": 129000",https://www.sociolla.com/toner/63298-just-one-houttuynia-cordata-extract,2023-03-16T07:24:42.550Z,Toner,Skincare; Treatment; Toner,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,0,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",3,0,0,3,117
15662_beauty-secrets,Lovely Lavender Set,105339,30,Rp 150.000,,https://www.sociolla.com/bath-body-set/76997-beauty-secrets-lovely-lavender-set,2023-08-08T16:18:50.936Z,Bath & Body Set,Bath & Body; Bath & Body Set; Bath & Body Set,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.833333333333333,12,"""star_effectiveness"": 4.833333333333333; ""star_packaging"": 4.916666666666667; ""star_texture"": 4.75; ""star_value_for_money"": 4.833333333333333",12,1,0,11,54
15662_beauty-secrets,Little Rose Set,105340,50,Rp 250.000,,https://www.sociolla.com/bath-body-set/76998-beauty-secrets-little-rose-set,2023-08-08T16:19:05.161Z,Bath & Body Set,Bath & Body; Bath & Body Set; Bath & Body Set,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.8500000000000005,15,"""star_effectiveness"": 4.866666666666666; ""star_packaging"": 4.933333333333334; ""star_texture"": 4.8; ""star_value_for_money"": 4.8",15,3,0,12,70
15662_beauty-secrets,Pretty Relax Set,105338,10,Rp 85.000,,https://www.sociolla.com/bath-body-set/76996-beauty-secrets-pretty-relax-set,2023-08-08T16:18:36.734Z,Bath & Body Set,Bath & Body; Bath & Body Set; Bath & Body Set,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.979166666666667,12,"""star_effectiveness"": 5; ""star_packaging"": 4.916666666666667; ""star_texture"": 5; ""star_value_for_money"": 5",12,1,0,11,17
15662_beauty-secrets,Japan Cherry B Fragrance Mist,105336,40,Rp 200.000,,https://www.sociolla.com/default-category/76994-beauty-secrets-fragrance-mist-japan-cherry-b,2023-08-08T16:18:22.016Z,Body Mist,Fragrance; Body Fragrance; Body Mist,is_star_long_wear;is_star_scent;is_star_value_for_money,4.851851851851852,18,"""star_long_wear"": 4.722222222222222; ""star_scent"": 4.944444444444445; ""star_value_for_money"": 4.888888888888889",18,0,1,17,47
15662_beauty-secrets,Sweet Pea Body Lotion,105328,40,Rp 200.000,,https://www.sociolla.com/body-lotion-body-serum/76986-beauty-secrets-body-lotion-sweet-pea,2023-08-08T16:17:09.593Z,Body Lotion / Body Serum,Bath & Body; Body Care; Body Lotion / Body Serum,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,7,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",7,1,0,6,33
15662_beauty-secrets,Sweet Pea Fragrance Mist,105329,40,Rp 200.000,,https://www.sociolla.com/default-category/76987-beauty-secrets-fragrance-mist-sweet-pea,2023-08-08T16:17:22.617Z,Body Mist,Fragrance; Body Fragrance; Body Mist,is_star_long_wear;is_star_scent;is_star_value_for_money,4.7254901960784315,17,"""star_long_wear"": 4.588235294117647; ""star_scent"": 4.764705882352941; ""star_value_for_money"": 4.823529411764706",17,3,1,13,69
15662_beauty-secrets,Sweet Pea Shower Gel,105326,40,Rp 200.000,,https://www.sociolla.com/body-wash/76984-beauty-secrets-shower-gel-sweet-pea,2023-08-08T16:16:42.448Z,Body Wash,Bath & Body; Body Cleanser; Body Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,4,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",4,0,0,4,29
15662_beauty-secrets,Dark Kiss Body Lotion,105320,40,Rp 200.000,,https://www.sociolla.com/body-lotion-body-serum/76978-beauty-secrets-body-lotion-dark-kiss,2023-08-08T16:16:16.662Z,Body Lotion / Body Serum,Bath & Body; Body Care; Body Lotion / Body Serum,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,2,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",2,0,0,2,7
15662_beauty-secrets,Japanese Cherry B Body Lotion,105334,40,Rp 200.000,,https://www.sociolla.com/body-lotion-body-serum/76992-beauty-secrets-body-lotion-japanese-cherry-b,2023-08-08T16:18:04.836Z,Body Lotion / Body Serum,Bath & Body; Body Care; Body Lotion / Body Serum,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,4,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",4,0,0,4,34
15662_beauty-secrets,Japanese Cherry B Shower Gel,105330,40,Rp 200.000,,https://www.sociolla.com/body-wash/76988-beauty-secrets-shower-gel-japanese-cherry-b,2023-08-08T16:17:36.978Z,Body Wash,Bath & Body; Body Cleanser; Body Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,4.9375,4,"""star_effectiveness"": 4.75; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",4,0,0,4,13
15662_beauty-secrets,Shower Gel Dark Kiss,105318,40,Rp 200.000,,https://www.sociolla.com/body-wash/76976-beauty-secrets-shower-gel-dark-kiss,2023-08-08T16:15:45.798Z,Body Wash,Bath & Body; Body Cleanser; Body Wash,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,0.0,0,,0,0,0,0,8
15662_beauty-secrets,Japanese Cherry B Body Scrub,105331,40,Rp 200.000,,https://www.sociolla.com/body-scrub-exfoliants/76989-beauty-secrets-body-scrub-japanese-cherry-b,2023-08-08T16:17:51.861Z,Body Scrub & Exfoliants,Bath & Body; Body Scrub & Exfoliants; Body Cleanser,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,3,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",3,0,0,3,12
15662_beauty-secrets,Dark Kiss Body Scrub,105319,40,Rp 200.000,,https://www.sociolla.com/body-scrub-exfoliants/76977-beauty-secrets-body-scrub-dark-kiss,2023-08-08T16:16:00.873Z,Body Scrub & Exfoliants,Bath & Body; Body Scrub & Exfoliants; Body Cleanser,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,2,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",2,0,0,2,67
15662_beauty-secrets,Sweet Pea Body Scrub,105327,40,Rp 200.000,,https://www.sociolla.com/body-scrub-exfoliants/76985-beauty-secrets-body-scrub-sweet-pea,2023-08-08T16:16:56.004Z,Body Scrub & Exfoliants,Bath & Body; Body Scrub & Exfoliants; Body Cleanser,is_star_effectiveness;is_star_packaging;is_star_texture;is_star_value_for_money,5.0,4,"""star_effectiveness"": 5; ""star_packaging"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",4,1,0,3,36
15662_beauty-secrets,Dark Kiss Fragrance Mist,105323,40,Rp 200.000,,https://www.sociolla.com/default-category/76981-beauty-secrets-fragrance-mist-dark-kiss,2023-08-08T16:16:29.876Z,Body Mist,Fragrance; Body Fragrance; Body Mist,is_star_long_wear;is_star_scent;is_star_value_for_money,4.791666666666667,16,"""star_long_wear"": 4.5625; ""star_scent"": 4.9375; ""star_value_for_money"": 4.875",16,2,0,14,64
109_beautyblender,Dream,98591,70,Rp 388.000,,https://www.sociolla.com/default-category/70249-dream,2022-09-22T07:30:20.206Z,Sponge & Applicators,Accessories; Makeup Brushes; Sponge & Applicators,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,5.0,0,"""star_long_wear"": 5; ""star_packaging"": 5; ""star_pigmentation"": 5; ""star_texture"": 5; ""star_value_for_money"": 5",1,0,0,1,11
109_beautyblender,Besties Glitter Blend & Cleanse Set,103161,80,Rp 418.000,"""Non Specify"": 418000",https://www.sociolla.com/brush-cleanser-tools/74819-besties-glitter-blend-and-cleanse-set,2023-06-22T07:04:49.323Z,Brush Cleanser & Tools,Accessories; Makeup Brushes; Brush Cleanser & Tools,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,0.0,0,,0,0,0,0,64
109_beautyblender,California Girls,95950,130,Rp 655.000,,https://www.sociolla.com/sponge-applicators/67608-california-girls,2022-09-05T07:02:50.378Z,Sponge & Applicators,Accessories; Makeup Brushes; Sponge & Applicators,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,4.833333333333334,1,"""star_durability"": 5; ""star_eficiency"": 5; ""star_packaging"": 4.666666666666667; ""star_value_for_money"": 4.666666666666667",3,0,0,3,25
109_beautyblender,Beautyblender BBF Kit,19880,130,Rp 695.000,,https://www.sociolla.com/sponge-applicators/9327-beautyblender-bbf-kit,2023-04-18T09:17:00.882Z,Sponge & Applicators,Accessories; Makeup Brushes; Sponge & Applicators,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,4.833333333333333,4,"""star_durability"": 4.833333333333333; ""star_eficiency"": 4.833333333333333; ""star_packaging"": 4.666666666666667; ""star_value_for_money"": 5",6,0,1,5,33
109_beautyblender,Besties Bronze Limited Edition Starter Set,105917,80,Rp 418.000,,https://www.sociolla.com/brush-cleanser-tools/77575-advanced-ceramide-soft-cream,2023-10-10T08:02:38.713Z,Brush Cleanser & Tools,Accessories; Makeup Brushes; Brush Cleanser & Tools,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,0.0,0,,0,0,0,0,1
109_beautyblender,Original Pink,151,70,Rp 388.000,"""Non Specify"": 388000",https://www.sociolla.com/sponge-applicators/1512-original-pink,2022-08-11T07:47:33.199Z,Sponge & Applicators,Accessories; Makeup Brushes; Sponge & Applicators,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,4.5696721311475414,58,"""star_durability"": 4.770491803278689; ""star_eficiency"": 4.688524590163935; ""star_packaging"": 4.622950819672131; ""star_value_for_money"": 4.19672131147541",61,16,2,43,115
109_beautyblender,Besties Charcoal,105053,80,Rp 418.000,,https://www.sociolla.com/sponge-applicators/76711-besties-charcoal,2023-07-07T04:00:35.127Z,Sponge & Applicators,Accessories; Makeup Brushes; Sponge & Applicators,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,0.0,0,,0,0,0,0,2
109_beautyblender,BlenderCleanser Liquid Charcoal,103160,50,Rp 288.000,,https://www.sociolla.com/brush-cleanser-tools/74818-blendercleanser-liquid-charcoal,2023-07-07T04:01:12.312Z,Brush Cleanser & Tools,Accessories; Makeup Brushes; Brush Cleanser & Tools,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,0.0,0,,0,0,0,0,7
109_beautyblender,Bio Pure,85368,70,Rp 388.000,"""Green "": 388000",https://www.sociolla.com/sponge-applicators/57026-bio-pure,2023-12-01T02:21:12.094Z,Sponge & Applicators,Accessories; Makeup Brushes; Sponge & Applicators,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,4.9375,2,"""star_durability"": 5; ""star_eficiency"": 5; ""star_packaging"": 5; ""star_value_for_money"": 4.75",4,1,0,3,17
109_beautyblender,Besties Bio Pure,95948,80,Rp 418.000,"""Non Specify"": 418000",https://www.sociolla.com/sponge-applicators/67606-besties-bio-pure,2022-09-05T07:01:47.033Z,Sponge & Applicators,Accessories; Makeup Brushes; Sponge & Applicators,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,5.0,0,"""star_durability"": 5; ""star_eficiency"": 5; ""star_packaging"": 5; ""star_value_for_money"": 5",2,0,0,2,10
109_beautyblender,House Of Bounce,101410,70,Rp 399.000,"""Non Specify"": 399000",https://www.sociolla.com/sponge-applicators/73068-house-of-bounce,2023-01-10T07:26:53.812Z,Sponge & Applicators,Accessories; Makeup Brushes; Sponge & Applicators,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,5.0,1,"""star_durability"": 5; ""star_eficiency"": 5; ""star_packaging"": 5; ""star_value_for_money"": 5",1,0,0,1,12
109_beautyblender,Papaya,95952,70,Rp 388.000,,https://www.sociolla.com/sponge-applicators/67610-papaya,2022-09-05T06:59:35.352Z,Sponge & Applicators,Accessories; Makeup Brushes; Sponge & Applicators,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,5.0,0,"""star_durability"": 5; ""star_eficiency"": 5; ""star_packaging"": 5; ""star_value_for_money"": 5",2,0,0,2,11
109_beautyblender,Beam,91819,70,Rp 388.000,,https://www.sociolla.com/sponge-applicators/63477-beam,2023-12-01T02:18:38.922Z,Sponge & Applicators,Accessories; Makeup Brushes; Sponge & Applicators,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,5.0,0,"""star_durability"": 5; ""star_eficiency"": 5; ""star_packaging"": 5; ""star_value_for_money"": 5",2,0,0,2,20
109_beautyblender,Blendercleanser Liquid,1470,70,Rp 378.000,"""Non Specify"": 378000",https://www.sociolla.com/brush-cleanser-tools/6890-blendercleanser-liquid,2023-12-01T02:10:32.072Z,Brush Cleanser & Tools,Accessories; Makeup Brushes; Brush Cleanser & Tools,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,4.625,8,"""star_durability"": 4.8; ""star_eficiency"": 4.7; ""star_packaging"": 4.8; ""star_value_for_money"": 4.2",9,1,2,7,-150
109_beautyblender,Beautyblender Shadeshifter PLAY,107119,70,Rp 388.000,,https://www.sociolla.com/sponge-applicators/78777-beautyblender-shadeshifter-play,2023-10-16T05:12:39.847Z,Sponge & Applicators,Accessories; Makeup Brushes; Sponge & Applicators,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,0.0,0,,0,0,0,0,2
109_beautyblender,Beary Flawless Blend & Cleanse Set,107118,80,Rp 428.000,,https://www.sociolla.com/sponge-applicators/78776-beary-flawless-blend-and-cleanse-set,2023-10-16T05:12:09.424Z,Sponge & Applicators,Accessories; Makeup Brushes; Sponge & Applicators,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,0.0,0,,0,0,0,0,2
109_beautyblender,Blender Defender,25004,40,Rp 248.000,"""Pink   "": 248000",https://www.sociolla.com/travel-bottles-makeup-case/9937-blender-defender,,Travel Bottles & Makeup case,Accessories; Organizers; Travel Bottles & Makeup case,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,3.8636363636363638,9,"""star_durability"": 4.181818181818182; ""star_eficiency"": 3.8181818181818183; ""star_packaging"": 4.181818181818182; ""star_value_for_money"": 3.272727272727273",7,4,4,3,108
109_beautyblender,Beautyblender® Electric Violet,33855,70,Rp 388.000,,https://www.sociolla.com/sponge-applicators/10851-beautyblender-electric-violet,,Sponge & Applicators,Accessories; Makeup Brushes; Sponge & Applicators,is_star_durability;is_star_eficiency;is_star_packaging;is_star_value_for_money,4.7,9,"""star_durability"": 4.8; ""star_eficiency"": 4.9; ""star_packaging"": 4.9; ""star_value_for_money"": 4.2",10,2,1,7,70
